,AKT,AP1,ERK,Ecadherin,EpCAM,Fvalue,GLI,GRB2SOS,GSK3b,IKK,MDM2,MEK,MYC,NFKB,NOTCH,PI3K,RAF,RAS,SMAD23,SMAD4,Snail,TAK1,TGFBR,TGFb,THY1,Twist1,ZEB1,bcatenin,miR200,miR34,p38,p53
"[('bcatenin', 1), ('miR34', 1)]",-0.5,0.0,-0.3181818181818182,,0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,0.5,-0.5,-0.1
"[('NFKB', 0), ('ZEB1', 0)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.3105263157894737,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.25,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,0.25,-0.3888888888888889,0.5,-0.5,-0.5,-0.3
"[('PI3K', 1), ('SMAD4', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TGFBR', 1), ('bcatenin', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('MYC', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Twist1', 1), ('bcatenin', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('ERK', 0), ('NFKB', 1)]",-0.3333333333333333,-0.5,0.0,,0.0,-0.30526315789473685,-0.25,-0.5,-0.5,-0.5,-0.5,0.5,,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.1875,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('MDM2', 0), ('TAK1', 0)]",-0.16666666666666666,0.0,-0.13636363636363635,,-0.5,-0.24210526315789474,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.25,-0.5,-0.3333333333333333,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,0.5,0.1
"[('RAS', 0), ('Twist1', 0)]",-0.4166666666666667,0.0,-0.11363636363636363,,0.25,-0.2131578947368421,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.4375,-0.5,-0.21875,-0.3333333333333333,0.0,-0.3333333333333333,-0.5,,0.0,-0.5,0.05555555555555555,-0.5,-0.4166666666666667,-0.5,-0.025
"[('TGFb', 1), ('ZEB1', 0)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,0.25,-0.3888888888888889,0.5,-0.5,-0.5,-0.3
"[('Twist1', 1), ('p38', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('ERK', 1), ('miR34', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AP1', 0), ('MDM2', 1)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('SMAD4', 0), ('miR34', 0)]",-0.5,-0.5,0.0,,-0.5,-0.28421052631578947,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.1875,-0.375,-0.5,-0.3888888888888889,-0.4375,,-0.5,-0.0625,-0.4444444444444444,-0.5,-0.5,-0.5,-0.075
"[('MDM2', 0), ('p38', 0)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.2631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.25,0.0,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,0.5,0.1
"[('PI3K', 1), ('Twist1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GLI', 0), ('NOTCH', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.34210526315789475,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('MEK', 1), ('SMAD4', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 1), ('RAS', 1)]",-0.5,-0.5,-0.13636363636363635,,-0.5,-0.4052631578947368,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3
"[('AP1', 0), ('MYC', 1)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('TAK1', 1), ('TGFBR', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('ERK', 1), ('MDM2', 0)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.29473684210526313,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.1
"[('ZEB1', 0), ('p53', 0)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,0.25,-0.3888888888888889,0.5,-0.5,-0.5,-0.3
"[('EpCAM', 0), ('Twist1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GRB2SOS', 0), ('p53', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Snail', 1), ('miR34', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('SMAD4', 0), ('THY1', 0)]",-0.16666666666666666,-0.25,-0.03409090909090909,,-0.25,-0.20789473684210527,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.5,-0.5,-0.5,0.5,0.15625,-0.16666666666666666,-0.5,-0.2638888888888889,-0.40625,,-0.25,-0.0625,-0.25,-0.5,-0.20833333333333334,-0.5,-0.125
"[('MYC', 1), ('ZEB1', 0)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,0.25,-0.3888888888888889,0.5,-0.5,-0.5,-0.3
"[('RAF', 1), ('Twist1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('MDM2', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 1), ('THY1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('RAS', 0), ('miR34', 0)]",-0.4166666666666667,-0.125,-0.18181818181818182,,0.0,-0.24736842105263157,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.4375,-0.5,-0.25,-0.5,0.0,-0.3333333333333333,-0.5,,-0.25,-0.4375,0.08333333333333333,-0.5,-0.4166666666666667,0.0,-0.15
"[('GRB2SOS', 1), ('ZEB1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MEK', 1), ('p38', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MEK', 1), ('Twist1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Snail', 1), ('THY1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('NOTCH', 1), ('Snail', 0)]",-0.5,0.5,-0.3181818181818182,,0.5,-0.22631578947368422,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.16666666666666666,-0.5,-0.2777777777777778,-0.5,,0.0,0.0,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
"[('IKK', 0), ('NFKB', 1)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MEK', 1), ('miR34', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Snail', 1), ('miR200', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('RAF', 0), ('TAK1', 1)]",-0.4166666666666667,-0.25,-0.13636363636363635,,0.0,-0.3131578947368421,-0.375,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.0,-0.125,-0.5,-0.28125,-0.5,-0.5,-0.3333333333333333,-0.5,,-0.5,-0.375,-0.05555555555555555,-0.5,-0.4166666666666667,-0.5,-0.275
"[('TAK1', 0), ('ZEB1', 1)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.34210526315789475,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('RAF', 0), ('miR200', 0)]",-0.4166666666666667,-0.25,-0.13636363636363635,,0.0,-0.3131578947368421,-0.375,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.0,-0.125,-0.5,-0.28125,-0.5,-0.5,-0.3333333333333333,-0.5,,-0.5,-0.375,-0.05555555555555555,-0.5,-0.4166666666666667,-0.5,-0.275
"[('RAF', 1), ('SMAD4', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GLI', 1), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AKT', 0), ('bcatenin', 0)]",0.16666666666666666,0.0,-0.13636363636363635,,0.5,-0.20526315789473684,-0.5,-0.5,0.5,0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.25,-0.5,-0.25,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('AP1', 1), ('PI3K', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('AP1', 1), ('MDM2', 0)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.29473684210526313,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.1
"[('GLI', 1), ('MDM2', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 0), ('miR200', 1)]",-0.16666666666666666,-0.5,-0.045454545454545456,,-0.5,-0.3,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,0.0,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 1), ('bcatenin', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.2894736842105263,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MYC', 0), ('PI3K', 0)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.33157894736842103,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,0.0
"[('NFKB', 0), ('Snail', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 0), ('NOTCH', 1)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TGFBR', 0), ('miR200', 0)]",0.041666666666666664,-0.171875,-0.17329545454545456,,-0.03125,-0.15789473684210525,-0.015625,0.25,-0.5,0.0,-0.5,-0.3125,,-0.03125,-0.3958333333333333,-0.1875,-0.25,0.125,-0.25,-0.08984375,-0.16145833333333334,-0.5,-0.19791666666666666,-0.1875,,-0.1875,-0.21875,-0.11458333333333333,-0.375,-0.2604166666666667,-0.25,-0.16875
"[('GLI', 0), ('GRB2SOS', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.34210526315789475,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('TGFb', 0), ('miR200', 0)]",-0.020833333333333332,-0.15625,-0.19602272727272727,,-0.03125,-0.1769736842105263,-0.03125,0.25,-0.5,-0.5,-0.5,-0.3125,,-0.1875,-0.2916666666666667,-0.375,-0.25,0.125,0.0,-0.1328125,-0.15625,-0.5,-0.2847222222222222,-0.25,,-0.1875,-0.21875,-0.09027777777777778,-0.375,-0.22916666666666666,-0.25,-0.175
"[('GRB2SOS', 1), ('RAF', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('PI3K', 1), ('miR200', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('SMAD4', 0), ('TAK1', 0)]",-0.08333333333333333,-0.25,-0.03409090909090909,,-0.25,-0.1763157894736842,-0.25,-0.5,-0.5,0.5,-0.5,-0.5,,0.0,-0.5,-0.5,-0.5,-0.25,0.5,0.15625,-0.20833333333333334,-0.5,-0.1527777777777778,-0.40625,,-0.25,-0.0625,-0.3333333333333333,-0.5,-0.20833333333333334,0.5,-0.15
"[('PI3K', 1), ('ZEB1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TAK1', 0), ('bcatenin', 1)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.34210526315789475,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('AP1', 1), ('MDM2', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AKT', 0), ('ERK', 0)]",0.0,-0.5,0.0,,0.0,-0.23157894736842105,-0.25,-0.5,-0.5,0.5,-0.5,0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.375,-0.5,-0.0625,-0.5,0.0,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.25
"[('GLI', 1), ('GSK3b', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GSK3b', 0), ('Snail', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AP1', 0), ('NFKB', 1)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('Twist1', 0), ('ZEB1', 0)]",-0.5,-0.5,0.045454545454545456,,-0.5,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.0,-0.5,-0.5,-0.5,,0.0,0.0,-0.3888888888888889,0.5,-0.5,-0.5,-0.2
"[('NOTCH', 1), ('RAS', 0)]",-0.4166666666666667,-0.125,-0.18181818181818182,,0.0,-0.24736842105263157,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.4375,-0.5,-0.25,-0.5,0.0,-0.3333333333333333,-0.5,,-0.25,-0.4375,0.08333333333333333,-0.5,-0.4166666666666667,0.0,-0.15
"[('ERK', 1), ('GRB2SOS', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('PI3K', 0), ('bcatenin', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('MYC', 0), ('RAF', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.3736842105263158,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,-0.1
"[('NFKB', 0), ('Snail', 0)]",-0.5,0.5,-0.3181818181818182,,0.5,-0.21578947368421053,0.0,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.25,0.16666666666666666,-0.5,-0.2777777777777778,-0.5,,0.0,0.0,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
