,Ecadherin,miR200,miR34,Snail,Twist1,ZEB1,EpCAM,THY1,MYC,cosineSim1,cosineSim2,Diff,Diff_pheno,weight,rEMTscore,chemo_rEMTscore,att_stability,F_major_att,major_att_size
"[('NOTCH', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('NOTCH', 0), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-52.0,1.0
"[('NFKB', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('NOTCH', 0), ('miR34', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('MYC', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('GRB2SOS', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('NOTCH', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('NOTCH', 0), ('TGFBR', 0)]",1.0,0.2917765771965852,0.5835531543931703,0.0,0.8470390380056912,0.6940780760113827,0.7082234228034148,0.6940780760113827,0.8328936912136592,0.6228106579797399,0.5220181966478619,0.3059219239886173,0.0,0.6529609619943086,0.4066710463747593,0.3408575038617221,0.1287492976290389,-18.428571428571427,0.9717093064159358
"[('NOTCH', 0), ('THY1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('NOTCH', 0), ('miR200', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('GSK3b', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('MDM2', 0), ('NOTCH', 0)]",0.0,0.5706486107657179,0.5706486107657179,1.0,1.0,0.429351389234282,0.0,1.0,0.0,0.2913740345106647,0.3364497545191992,-0.429351389234282,0.0,0.2853243053828589,0.0831360940033565,0.0959972925044239,1.0409363577655948,-40.0,0.4678746637126127
"[('NOTCH', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('NOTCH', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('NOTCH', 0), ('Snail', 0)]",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4082482904638631,0.4714045207910318,0.0,0.0,0.5,0.2041241452319315,0.2357022603955159,0.0,-35.0,1.0
"[('NOTCH', 0), ('RAS', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.75,0.0581238193719096,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-29.0,1.0
"[('AP1', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('IKK', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('Ecadherin', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('EpCAM', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('ERK', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5376007162041182,0.2174115560048699,0.0,-1.0,1.0,0.0,0.0,0.0,1.036899652346592,-42.0,0.4958987635800527
"[('MEK', 0), ('NOTCH', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6403392486802413,0.2149661076818447,0.0,-1.0,1.0,0.0,0.0,0.0,1.0126848190783102,-51.0,0.4315610859728507
"[('AKT', 0), ('SMAD4', 0)]",0.7462972695348893,0.3731486347674446,0.7462972695348893,0.2537027304651107,1.0,0.6268513652325554,1.0,0.5374587921932109,0.6268513652325554,0.6836954437887,0.5139805074038091,0.1194459043023339,0.0,0.559722952151167,0.3826800321697133,0.2876866869522147,1.5085754327058898,-19.0,0.4283700819378419
"[('AKT', 0), ('GLI', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0367750446380417,-40.0,0.4962046052327996
"[('AKT', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('AKT', 0), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-48.0,1.0
"[('AKT', 0), ('NFKB', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('AKT', 0), ('miR34', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 0), ('MYC', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('AKT', 0), ('GRB2SOS', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('AKT', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 0), ('TGFBR', 0)]",0.5584085038396726,0.1092202675622987,0.3623850090476718,0.4415914961603274,0.9916705053673782,0.7095872279138654,0.3958652820133062,0.5740198679486955,0.7584479598520497,0.3986418136362263,0.3325160107318209,-0.1511787240741928,0.0,0.4244106379629035,0.1691878264440397,0.1411233322475718,1.366240721143457,4.0,0.3972851153651042
"[('AKT', 0), ('THY1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('AKT', 0), ('miR200', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 0), ('GSK3b', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 0), ('MDM2', 0)]",0.0,0.5649838631265119,0.5649838631265119,1.0,1.0,0.435016136873488,0.0,1.0,0.0,0.288781779654623,0.3334564764413116,-0.435016136873488,0.0,0.2824919315632559,0.081578522734909,0.0941987641221834,1.0426704349805604,-38.0,0.4699080988947267
"[('AKT', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-39.0,1.0
"[('AKT', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('AKT', 0), ('Snail', 0)]",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4082482904638631,0.4714045207910318,0.0,0.0,0.5,0.2041241452319315,0.2357022603955159,0.0,-27.0,1.0
"[('AKT', 0), ('RAS', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.75,0.0581238193719096,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-27.0,1.0
"[('AKT', 0), ('AP1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-51.0,1.0
"[('AKT', 0), ('IKK', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 0), ('Ecadherin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 0), ('EpCAM', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('AKT', 0), ('ERK', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5390926247546914,0.21737854846264,0.0,-1.0,1.0,0.0,0.0,0.0,1.0368275848591528,-38.0,0.4953383534073595
"[('AKT', 0), ('MEK', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.584236374964876,0.2163441777622383,0.0,-1.0,1.0,0.0,0.0,0.0,1.0476803674414812,-36.0,0.4413399631045899
"[('GLI', 0), ('SMAD4', 0)]",0.95826925605566,0.47913462802783,0.95826925605566,0.0417307439443399,1.0,0.52086537197217,1.0,0.52086537197217,0.52086537197217,0.7684348752744307,0.6260054578099606,0.43740388408349,0.0,0.7187019420417451,0.5522756371923395,0.4499113382567504,0.3437761411512532,-25.0,0.9213178671270702
"[('SMAD4', 0), ('p38', 0)]",0.6928531061925763,0.3464265530962881,0.6928531061925763,0.3071468938074236,1.0,0.6535734469037118,1.0,0.6535734469037118,0.6535734469037118,0.6471475298437037,0.4737530767324517,0.0392796592888645,0.0,0.5196398296444322,0.3362836321627973,0.2461809680867768,1.2125797101445557,-21.0,0.5212915329088038
"[('RAF', 0), ('SMAD4', 0)]",0.4007674645907916,0.2003837322953958,0.4007674645907916,0.5992325354092084,0.7996162677046043,0.7996162677046043,0.7262907227584772,0.7996162677046043,0.7996162677046043,0.4429556007372852,0.2965279753428811,-0.3988488031138126,0.0,0.3005755984430937,0.1331416447753295,0.0891290736438054,1.802750472822972,-46.5,0.2654201391499476
"[('NFKB', 0), ('SMAD4', 0)]",0.7581113377672094,0.3790556688836047,0.7581113377672094,0.2418886622327905,1.0,0.6209443311163952,1.0,0.6209443311163952,0.6209443311163952,0.6817895389886415,0.5153501182431262,0.1371670066508141,0.0,0.5685835033254071,0.387654284608776,0.2930195756698394,1.0571070544689902,-25.0,0.6317971682740473
"[('SMAD4', 0), ('miR34', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('MYC', 0), ('SMAD4', 0)]",0.6944889477105972,0.3472444738552986,0.6944889477105972,0.3055110522894028,1.0,0.6527555261447013,1.0,0.6527555261447013,0.0,0.6814434235807254,0.4992903027286035,0.0417334215658958,0.0,0.5208667107829479,0.3549411946251635,0.26006369770807,1.2103055057493155,-24.0,0.5229985139778954
"[('GRB2SOS', 0), ('SMAD4', 0)]",0.6931059498305392,0.3465529749152696,0.6931059498305392,0.3068940501694608,1.0,0.6534470250847304,1.0,0.6534470250847304,0.6534470250847304,0.6472872673014649,0.4739186516649151,0.0396589247458087,0.0,0.5198294623729044,0.3364789921621469,0.2463568779034645,1.2122450032090768,-20.0,0.521553825052992
"[('SMAD4', 0), ('p53', 0)]",0.5922560778574009,0.0,0.5922560778574009,0.4077439221425992,1.0,1.0,1.0,1.0,1.0,0.45090723354204,0.2823199880206226,-0.4077439221425991,0.0,0.2961280389287004,0.1335262748075698,0.0836028644029211,1.0650724702727763,-37.0,0.4005715118452482
"[('SMAD4', 0), ('TGFBR', 0)]",1.0,0.5,1.0,0.0,0.6819985442933953,0.3976309548965744,0.5,0.3976309548965744,0.4312648212063582,0.8055519218721557,0.7751426982318493,0.6023690451034256,-1.0,0.8011845225517128,0.6453957319157577,0.6210323325923306,0.7737679217524082,-13.0,0.7279941771735813
"[('SMAD4', 0), ('THY1', 0)]",0.6927855469132319,0.3463927734566159,0.6927855469132319,0.307214453086768,1.0,0.6536072265433841,1.0,0.0,0.6536072265433841,0.680555776640539,0.4981922523169156,0.0391783203698478,0.0,0.5195891601849238,0.3536094044436563,0.2588552939919818,1.2129461837431728,-26.0,0.5210227240015429
"[('SMAD4', 0), ('miR200', 0)]",0.6943711976285266,0.0,0.6943711976285266,0.3056288023714734,1.0,1.0,1.0,0.6528144011857366,0.6528144011857366,0.5390097075963992,0.3618414637104639,-0.3056288023714734,0.0,0.3471855988142633,0.1871364080985568,0.1256261452541469,1.2101342069870156,-27.0,0.5232465286754103
"[('GSK3b', 0), ('SMAD4', 0)]",0.5817259933774834,0.2908629966887417,0.5817259933774834,0.4182740066225165,1.0,0.7091370033112583,1.0,0.7091370033112583,0.7091370033112583,0.5820561490616982,0.398256093831502,-0.1274110099337748,0.0,0.4362944950331126,0.2539478936357917,0.173756941352075,1.354627235406635,-27.0,0.3332781456953642
"[('MDM2', 0), ('SMAD4', 0)]",0.8478224465283873,0.8478224465283873,0.8478224465283873,0.1521775534716127,1.0,0.1521775534716127,1.0,0.1521775534716127,0.1521775534716127,0.8595140718220668,0.7123937336361966,0.6956448930567747,-1.0,0.8478224465283873,0.7287153231977608,0.6039833981429326,0.6914990784977029,-29.0,0.7390920219891902
"[('SMAD4', 0), ('bcatenin', 0)]",0.9611800093690672,0.4805900046845336,0.9611800093690672,0.0388199906309327,1.0,0.5194099953154664,1.0,0.5194099953154664,0.5194099953154664,0.7694675870635073,0.6274062868126736,0.4417700140536009,0.0,0.7208850070268005,0.5546976469071716,0.452287785477613,0.3218981555164238,-11.0,0.92949776868266
"[('SMAD23', 0), ('SMAD4', 0)]",0.6923428637573794,0.3461714318786897,0.6923428637573794,0.3076571362426207,1.0,0.6538285681213103,1.0,0.6538285681213103,0.6538285681213103,0.6468654117415156,0.4734188459599126,0.0385142956360691,0.0,0.5192571478180346,0.3358894887230379,0.2458261196764496,1.213995965920275,-25.0,0.5201296446347957
"[('SMAD4', 0), ('Snail', 0)]",1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.7826237921249264,0.6454972243679029,0.5,-1.0,0.75,0.5869678440936947,0.4841229182759272,0.0,-27.0,1.0
"[('RAS', 0), ('SMAD4', 0)]",0.9306229072855328,0.4914140976792518,0.72408497863988,0.1181171342801062,0.767329119039372,0.3515514952084054,0.7540382172959241,0.3883298695300773,0.5561569102874958,0.7879399162401155,0.6732787152693356,0.5790714120771274,-1.0,0.7895357060385637,0.6221066980846064,0.531577585820912,1.993228403790011,-2.5,0.2088211522918831
"[('AP1', 0), ('SMAD4', 0)]",0.7482534672695821,0.374126733634791,0.7482534672695821,0.2517465327304179,1.0,0.6258732663652089,0.5,0.6258732663652089,0.6258732663652089,0.6122365736270262,0.5578442188763236,0.1223802009043731,0.0,0.5611901004521866,0.3435811042542534,0.3130566532278756,1.1146674905121798,-24.0,0.5789809110497405
"[('IKK', 0), ('SMAD4', 0)]",0.7087833473192348,0.3543916736596174,0.7087833473192348,0.2912166526807652,1.0,0.6456083263403827,1.0,0.6456083263403827,0.6456083263403827,0.6558701094849545,0.484121107191154,0.063175020978852,0.0,0.5315875104894261,0.3486523587055343,0.2573527341471301,1.1773930198057665,-21.0,0.5504307456397192
"[('Ecadherin', 0), ('SMAD4', 0)]",0.0,0.3464070999141139,0.6928141998282279,0.3071858001717721,1.0,0.653592900085886,1.0,0.653592900085886,0.653592900085886,0.5113478602369353,0.3009050607522453,-0.653592900085886,1.0,0.173203549957057,0.0885672646559822,0.0521178247223328,1.2128834004831055,-27.0,0.5210362415793687
"[('EpCAM', 0), ('SMAD4', 0)]",0.6951002747006123,0.3475501373503061,0.6951002747006123,0.3048997252993878,1.0,0.652449862649694,0.0,0.652449862649694,0.652449862649694,0.4673023579868836,0.5395942843533483,0.0426504120509183,0.0,0.5213252060254592,0.2436164980536949,0.2813041014606695,1.208923591074796,-23.0,0.5239659826082793
"[('ERK', 0), ('SMAD4', 0)]",0.6435655712244518,0.3527893396285022,0.3527893396285022,0.4182269988196558,0.7710163384481581,0.4182269988196558,0.5,0.7710163384481581,0.7092237684040504,0.5378642258704511,0.4531371025948333,0.2253385724047959,0.0,0.6126692862023979,0.3295328913378546,0.2776231851985993,1.379215106199124,-45.0,0.2944213207429956
"[('MEK', 0), ('SMAD4', 0)]",0.5085796067617792,0.2802361827119051,0.2802361827119051,0.5432816808536147,0.8235178635655197,0.5432816808536147,0.5,0.8235178635655197,0.7716565759501258,0.4380267599404758,0.344612876987131,-0.0347020740918355,0.0,0.4826489629540822,0.2114131614314073,0.1663270476984615,1.294386054911522,-43.0,0.4395276345761899
"[('GLI', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('GLI', 0), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-54.0,1.0
"[('GLI', 0), ('NFKB', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('GLI', 0), ('miR34', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('GLI', 0), ('MYC', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('GLI', 0), ('GRB2SOS', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('GLI', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('GLI', 0), ('TGFBR', 0)]",0.0109970715537563,0.0054985357768781,0.0109970715537563,0.9890029284462436,0.994501464223122,0.9890029284462436,0.2032991214661269,0.9890029284462436,0.9890029284462436,0.0519025617104954,0.0071392870875282,-0.9780058568924874,1.0,0.0109970715537562,0.0005707761849535,7.851125094435695e-05,0.0605345621211085,-35.8,0.9890029284462436
"[('GLI', 0), ('THY1', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('GLI', 0), ('miR200', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('GLI', 0), ('GSK3b', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('GLI', 0), ('MDM2', 0)]",0.0,0.5697932923885339,0.5697932923885339,1.0,1.0,0.430206707611466,0.0,1.0,0.0,0.2909834243706147,0.3359987167801871,-0.430206707611466,0.0,0.2848966461942669,0.0829002017013112,0.0957249075362526,1.0414278961137295,-40.0,0.4678261455374286
"[('GLI', 0), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-49.0,1.0
"[('GLI', 0), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('GLI', 0), ('Snail', 0)]",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4082482904638631,0.4714045207910318,0.0,0.0,0.5,0.2041241452319315,0.2357022603955159,0.0,-37.0,1.0
"[('GLI', 0), ('RAS', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.75,0.0581238193719096,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-32.0,1.0
"[('AP1', 0), ('GLI', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-57.0,1.0
"[('GLI', 0), ('IKK', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('Ecadherin', 0), ('GLI', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('EpCAM', 0), ('GLI', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('ERK', 0), ('GLI', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5366523357057698,0.2174324985677167,0.0,-1.0,1.0,0.0,0.0,0.0,1.0376268288073431,-46.0,0.4952491058202969
"[('GLI', 0), ('MEK', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.628904304622181,0.2152550385126595,0.0,-1.0,1.0,0.0,0.0,0.0,1.0171977785242956,-44.0,0.4313938023283746
"[('RAF', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0555555555555555,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.5,1.0
"[('NFKB', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('miR34', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('MYC', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('GRB2SOS', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('p38', 0), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('TGFBR', 0), ('p38', 0)]",0.0105817029564812,0.0052908514782406,0.0105817029564812,0.9894182970435188,0.9947091485217592,0.9894182970435188,0.2031745108869444,0.9894182970435188,0.9894182970435188,0.0516220607005114,0.0068671096806742,-0.9788365940870374,1.0,0.0105817029564813,0.0005462493123342,7.266571481047169e-05,0.0586577581473735,-35.8,0.9894182970435188
"[('THY1', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('miR200', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('GSK3b', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('MDM2', 0), ('p38', 0)]",0.0,0.5721114892237886,0.5721114892237886,1.0,1.0,0.4278885107762112,0.0,1.0,0.0,0.2920414505642955,0.3372204201956497,-0.4278885107762112,0.0,0.2860557446118943,0.0835401345987073,0.0964638383974024,1.042508792270454,-44.0,0.4638748061207954
"[('bcatenin', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-49.0,1.0
"[('SMAD23', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('Snail', 0), ('p38', 0)]",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4082482904638631,0.4714045207910318,0.0,0.0,0.5,0.2041241452319315,0.2357022603955159,0.0,-37.0,1.0
"[('RAS', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0.75,0.0581238193719096,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-38.0,1.0
"[('AP1', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('IKK', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('Ecadherin', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('EpCAM', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ERK', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5363668054855236,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0376090228788433,-44.0,0.4953965675014473
"[('MEK', 0), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6406302886707607,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.012752346445062,-51.0,0.4322324839224409
"[('NFKB', 0), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-58.0,1.0
"[('RAF', 0), ('miR34', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
