,AKT,AP1,ERK,Ecadherin,EpCAM,Fvalue,GLI,GRB2SOS,GSK3b,IKK,MDM2,MEK,MYC,NFKB,NOTCH,PI3K,RAF,RAS,SMAD23,SMAD4,Snail,TAK1,TGFBR,TGFb,THY1,Twist1,ZEB1,bcatenin,miR200,miR34,p38,p53
"[('GRB2SOS', 1), ('ZEB1', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('MEK', 1), ('p38', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('MEK', 1), ('Twist1', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('Snail', 1), ('THY1', 0)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('NOTCH', 1), ('Snail', 0)]",-0.5,-0.5,-0.3,0.16666666666666666,0.0,-0.22631578947368422,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,-0.5,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,0.35714285714285715,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.25,-0.5,-0.25,0.1,-0.5,-0.5
"[('IKK', 0), ('NFKB', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,0.0,0.0,-0.16666666666666666,0.0,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('MEK', 1), ('miR34', 0)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('Snail', 1), ('miR200', 0)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('RAF', 0), ('TAK1', 1)]",-0.5,-0.375,-0.1,-0.5,-0.08333333333333333,-0.3131578947368421,-0.3333333333333333,-0.5,-0.25,-0.5,0.0,-0.25,-0.125,-0.5,-0.3333333333333333,-0.5,0.3333333333333333,-0.5,-0.5,-0.3333333333333333,-0.42857142857142855,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.25,-0.16666666666666666,-0.5,-0.4,-0.5,-0.5
"[('TAK1', 0), ('ZEB1', 1)]",-0.5,-0.25,-0.3,-0.5,0.0,-0.34210526315789475,-0.5,-0.5,-0.5,0.0,0.0,0.0,-0.16666666666666666,0.0,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,0.0,-0.5
"[('RAF', 0), ('miR200', 0)]",-0.5,-0.375,-0.1,-0.5,-0.08333333333333333,-0.3131578947368421,-0.3333333333333333,-0.5,-0.25,-0.5,0.0,-0.25,-0.125,-0.5,-0.3333333333333333,-0.5,0.3333333333333333,-0.5,-0.5,-0.3333333333333333,-0.42857142857142855,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.25,-0.16666666666666666,-0.5,-0.4,-0.5,-0.5
"[('RAF', 1), ('SMAD4', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('GLI', 1), ('miR200', 1)]",-0.5,-0.5,-0.3,-0.16666666666666666,-0.16666666666666666,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.25,-0.5,0.25,-0.1,-0.5,-0.5
"[('AKT', 0), ('bcatenin', 0)]",0.5,-0.5,-0.1,-0.5,-0.16666666666666666,-0.20526315789473684,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,0.0,-0.5,-0.25,0.5,-0.5,-0.3,-0.5,-0.5
"[('AP1', 1), ('PI3K', 0)]",-0.25,-0.5,-0.3,-0.5,0.0,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('AP1', 1), ('MDM2', 0)]",-0.25,-0.5,-0.5,-0.3333333333333333,-0.08333333333333333,-0.29473684210526313,-0.5,-0.5,-0.5,-0.5,0.5,0.0,-0.08333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.16666666666666666,-0.5,-0.5,-0.5,-0.42857142857142855,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.125,-0.5,-0.125,-0.1,-0.5,-0.5
"[('GLI', 1), ('MDM2', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('IKK', 0), ('miR200', 1)]",-0.5,-0.5,-0.3,-0.16666666666666666,-0.16666666666666666,-0.3,-0.5,-0.5,-0.5,0.5,0.0,0.0,-0.3333333333333333,0.0,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.25,-0.5,0.25,-0.1,-0.5,-0.5
"[('IKK', 1), ('bcatenin', 0)]",-0.5,-0.5,-0.1,-0.5,-0.16666666666666666,-0.2894736842105263,-0.16666666666666666,-0.5,-0.25,-0.5,0.0,0.0,0.0,-0.5,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,0.5,-0.5,-0.3,-0.5,-0.5
"[('MYC', 0), ('PI3K', 0)]",-0.25,-0.5,-0.3,-0.5,0.0,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.16666666666666666,-0.5,-0.5,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('NFKB', 0), ('Snail', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('IKK', 0), ('NOTCH', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,0.0,0.0,-0.16666666666666666,0.0,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('TGFBR', 0), ('miR200', 0)]",-0.125,-0.1875,-0.1625,-0.20833333333333334,-0.13541666666666666,-0.15789473684210525,-0.08333333333333333,-0.5,-0.125,-0.09375,-0.25,-0.25,-0.13541666666666666,-0.25,-0.25,-0.16666666666666666,-0.16666666666666666,0.5,-0.25,-0.08333333333333333,-0.13839285714285715,-0.5,0.5,-0.5,-0.15625,-0.125,-0.1875,-0.16666666666666666,-0.1796875,-0.1625,0.0,-0.5
"[('GLI', 0), ('GRB2SOS', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.34210526315789475,0.5,-0.5,-0.25,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('TGFb', 0), ('miR200', 0)]",-0.125,-0.1875,-0.1625,-0.20833333333333334,-0.13541666666666666,-0.1769736842105263,-0.16666666666666666,-0.5,-0.125,-0.1875,-0.25,-0.25,-0.13541666666666666,-0.5,-0.22916666666666666,-0.16666666666666666,-0.16666666666666666,0.5,-0.5,-0.16666666666666666,-0.16964285714285715,-0.5,-0.5,-0.5,-0.15625,-0.125,-0.1875,-0.16666666666666666,0.078125,-0.1625,0.0,-0.5
"[('GRB2SOS', 1), ('RAF', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('PI3K', 1), ('miR200', 0)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('SMAD4', 0), ('TAK1', 0)]",-0.125,0.0,-0.2,-0.16666666666666666,-0.16666666666666666,-0.1763157894736842,-0.16666666666666666,-0.5,-0.5,0.0,-0.25,0.0,-0.25,0.0,-0.2916666666666667,-0.3333333333333333,-0.16666666666666666,-0.5,-0.5,0.5,-0.07142857142857142,0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.125,-0.5,-0.1875,-0.125,0.0,-0.5
"[('PI3K', 1), ('ZEB1', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('TAK1', 0), ('bcatenin', 1)]",-0.5,-0.25,-0.3,-0.5,0.0,-0.34210526315789475,-0.5,-0.5,-0.5,0.0,0.0,0.0,-0.16666666666666666,0.0,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,0.0,-0.5
"[('AP1', 1), ('MDM2', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('AKT', 0), ('ERK', 0)]",0.5,-0.25,0.2,-0.5,-0.08333333333333333,-0.23157894736842105,-0.3333333333333333,-0.5,-0.125,0.0,0.0,-0.5,-0.08333333333333333,0.0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,-0.16666666666666666,-0.42857142857142855,-0.5,-0.5,-0.5,-0.125,-0.16666666666666666,-0.125,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5
"[('GLI', 1), ('GSK3b', 0)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('GSK3b', 0), ('Snail', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('AP1', 0), ('NFKB', 1)]",-0.5,0.5,-0.3,-0.5,-0.16666666666666666,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('Twist1', 0), ('ZEB1', 0)]",-0.5,-0.25,-0.3,-0.16666666666666666,-0.16666666666666666,-0.3,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.25,-0.1,-0.5,-0.5
"[('NOTCH', 1), ('RAS', 0)]",-0.25,-0.125,-0.1,-0.5,-0.125,-0.24736842105263157,-0.25,-0.5,-0.25,-0.5,0.0,-0.25,-0.125,-0.5,-0.25,0.16666666666666666,0.0,0.5,-0.5,-0.3333333333333333,-0.32142857142857145,-0.5,-0.5,-0.5,-0.3125,-0.3333333333333333,-0.1875,-0.25,-0.5,-0.4,0.0,-0.5
"[('ERK', 1), ('GRB2SOS', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('PI3K', 0), ('bcatenin', 1)]",-0.25,-0.5,-0.3,-0.5,0.0,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('MYC', 0), ('RAF', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.3736842105263158,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('NFKB', 0), ('Snail', 0)]",-0.5,-0.5,-0.3,0.16666666666666666,0.0,-0.21578947368421053,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.5,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,0.21428571428571427,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.25,-0.5,-0.25,0.1,-0.5,-0.5
"[('NFKB', 0), ('THY1', 0)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.32105263157894737,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('AKT', 0), ('GSK3b', 0)]",0.5,-0.5,-0.3,-0.5,0.0,-0.3105263157894737,-0.5,-0.5,-0.25,0.0,0.0,0.0,-0.16666666666666666,0.0,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('AKT', 1), ('p53', 1)]",-0.25,-0.5,-0.5,-0.3333333333333333,-0.08333333333333333,-0.30526315789473685,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.08333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.16666666666666666,-0.5,-0.5,-0.5,-0.42857142857142855,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.125,-0.5,-0.125,-0.1,-0.5,0.5
"[('AP1', 0), ('miR200', 1)]",-0.5,0.5,-0.3,-0.16666666666666666,0.0,-0.26842105263157895,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,-0.5,-0.5,0.25,-0.5,0.25,-0.1,-0.5,-0.5
"[('GSK3b', 1), ('MEK', 0)]",-0.5,-0.25,-0.1,-0.5,0.0,-0.2578947368421053,-0.16666666666666666,-0.5,0.0,-0.5,0.0,0.5,0.0,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.16666666666666666,-0.35714285714285715,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5
"[('SMAD4', 0), ('bcatenin', 0)]",0.0,-0.25,0.0,-0.16666666666666666,0.0,-0.125,-0.16666666666666666,-0.5,0.0,-0.5,-0.25,0.0,-0.16666666666666666,-0.25,-0.16666666666666666,-0.3333333333333333,-0.16666666666666666,-0.5,-0.25,0.5,-0.07142857142857142,-0.5,-0.5,-0.5,-0.125,-0.16666666666666666,-0.125,0.5,-0.1875,-0.125,-0.5,-0.5
"[('SMAD23', 1), ('TGFBR', 0)]",-0.4375,-0.125,-0.1,-0.16666666666666666,-0.125,-0.14473684210526316,0.0,-0.5,-0.125,0.0,0.0,-0.25,-0.08333333333333333,-0.25,-0.25,-0.16666666666666666,-0.16666666666666666,0.5,0.125,0.0,-0.07142857142857142,-0.5,0.5,-0.5,-0.25,-0.16666666666666666,-0.1875,-0.16666666666666666,-0.34375,-0.125,0.0,-0.5
"[('EpCAM', 1), ('TGFBR', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.4052631578947368,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('EpCAM', 0), ('GSK3b', 0)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('MEK', 1), ('miR34', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,-0.5,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.3,-0.5,-0.5
"[('NOTCH', 0), ('p53', 0)]",-0.25,-0.5,-0.3,-0.5,0.0,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,0.0,0.5,-0.5,-0.16666666666666666,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('IKK', 0), ('p53', 0)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,0.0,0.0,-0.16666666666666666,0.0,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('AKT', 1), ('PI3K', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('IKK', 0), ('ZEB1', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,0.0,0.0,-0.16666666666666666,0.0,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('NFKB', 1), ('RAS', 0)]",-0.25,-0.125,-0.1,-0.5,-0.125,-0.24736842105263157,-0.25,-0.5,-0.25,-0.5,0.0,-0.25,-0.125,-0.5,-0.25,0.16666666666666666,0.0,0.5,-0.5,-0.3333333333333333,-0.32142857142857145,-0.5,-0.5,-0.5,-0.3125,-0.3333333333333333,-0.1875,-0.25,-0.5,-0.4,0.0,-0.5
"[('bcatenin', 0), ('miR200', 1)]",-0.5,-0.5,-0.1,-0.16666666666666666,0.0,-0.22631578947368422,-0.16666666666666666,-0.5,-0.25,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,-0.25,-0.5,0.0,0.5,0.25,-0.1,-0.5,-0.5
"[('AKT', 0), ('miR200', 1)]",0.5,-0.5,-0.3,-0.16666666666666666,-0.16666666666666666,-0.24736842105263157,-0.5,-0.5,-0.25,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,0.25,-0.5,0.25,-0.1,-0.5,-0.5
"[('GLI', 1), ('bcatenin', 0)]",-0.5,-0.5,-0.1,-0.5,-0.16666666666666666,-0.2894736842105263,-0.16666666666666666,-0.5,-0.25,-0.5,0.0,0.0,0.0,-0.5,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,0.5,-0.5,-0.3,-0.5,-0.5
"[('MDM2', 0), ('TGFBR', 0)]",-0.125,-0.1875,-0.125,-0.20833333333333334,-0.125,-0.1411184210526316,-0.08333333333333333,-0.5,-0.125,-0.25,0.375,-0.25,-0.13541666666666666,-0.25,-0.25,-0.16666666666666666,-0.16666666666666666,0.5,-0.25,-0.08333333333333333,-0.13839285714285715,-0.5,0.5,-0.5,-0.125,-0.08333333333333333,-0.15625,-0.16666666666666666,-0.125,-0.2,0.0,-0.5
"[('ERK', 0), ('MDM2', 1)]",-0.5,-0.25,0.2,-0.5,-0.08333333333333333,-0.30526315789473685,-0.3333333333333333,-0.5,-0.125,-0.5,0.0,-0.5,-0.08333333333333333,-0.5,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,-0.16666666666666666,-0.42857142857142855,-0.5,-0.5,-0.5,-0.375,-0.16666666666666666,-0.125,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5
"[('GSK3b', 1), ('THY1', 1)]",-0.5,-0.5,-0.1,-0.5,-0.16666666666666666,-0.2789473684210526,-0.16666666666666666,-0.5,0.25,-0.5,0.0,0.0,0.0,-0.5,-0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,0.16666666666666666,-0.5,-0.3,-0.5,-0.5
"[('RAF', 0), ('bcatenin', 1)]",-0.5,-0.375,-0.1,-0.5,-0.08333333333333333,-0.3526315789473684,-0.5,-0.5,-0.375,-0.5,0.0,-0.25,-0.16666666666666666,-0.5,-0.5,-0.5,0.3333333333333333,-0.5,-0.5,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3333333333333333,-0.375,-0.3333333333333333,-0.5,-0.4,-0.5,-0.5
"[('NFKB', 0), ('RAF', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.35714285714285715,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('MYC', 0), ('THY1', 0)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('Snail', 1), ('bcatenin', 1)]",-0.5,-0.5,-0.3,-0.5,0.0,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,0.0,0.0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5
"[('THY1', 0), ('p53', 1)]",-0.25,-0.5,-0.5,-0.3333333333333333,-0.08333333333333333,-0.28421052631578947,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.08333333333333333,-0.5,-0.3333333333333333,-0.16666666666666666,-0.16666666666666666,-0.5,-0.5,-0.5,-0.42857142857142855,-0.5,-0.5,-0.5,0.25,-0.16666666666666666,-0.125,-0.5,-0.125,-0.1,-0.5,0.5
"[('RAS', 0), ('bcatenin', 1)]",-0.25,-0.125,-0.1,-0.5,-0.08333333333333333,-0.28157894736842104,-0.5,-0.5,-0.375,-0.5,0.0,-0.25,-0.125,-0.5,-0.5,0.16666666666666666,0.0,0.5,-0.5,-0.3333333333333333,-0.42857142857142855,-0.5,-0.5,-0.5,-0.5,-0.3333333333333333,-0.375,0.0,-0.5,-0.4,0.0,-0.5
